context,nb_name,plotfile,hostname,epoch,npixel,pb_npixel,flux_limit,global_pe,static_pe,dynamic_pe,static_pointing_error,dynamic_pointing_error,global_pointing_error,onsource_maxabs,onsource_rms,onsource_medianabs,onsource_abscentral
singlesource,pointing_simulation.py,./pointingsimulation_phartley-lt1.skatelescope.org_0.jpg,phartley-lt1.skatelescope.org,2019-05-28 16:58:01,512,4096,1.0,[0. 0.],0.0,1.0,0.0,1.0,[0. 0.],8.654093843589953e-06,7.158754955775146e-07,4.587742926991511e-07,8.654093843589953e-06
singlesource,pointing_simulation.py,./pointingsimulation_phartley-lt1.skatelescope.org_0.jpg,phartley-lt1.skatelescope.org,2019-05-28 16:58:01,512,4096,1.0,[0. 0.],0.0,1.0,0.0,2.0,[0. 0.],1.6937087545010413e-05,1.4315787174032901e-06,9.174412086241346e-07,1.6937087545010413e-05
singlesource,pointing_simulation.py,./pointingsimulation_phartley-lt1.skatelescope.org_0.jpg,phartley-lt1.skatelescope.org,2019-05-28 16:58:01,512,4096,1.0,[0. 0.],0.0,1.0,0.0,4.0,[0. 0.],3.238969495596701e-05,2.862486981961989e-06,1.8342096514797894e-06,3.238969495596701e-05
singlesource,pointing_simulation.py,./pointingsimulation_phartley-lt1.skatelescope.org_0.jpg,phartley-lt1.skatelescope.org,2019-05-28 16:58:01,512,4096,1.0,[0. 0.],0.0,1.0,0.0,8.0,[0. 0.],5.884089254961605e-05,5.7224414939166465e-06,3.6677966795226737e-06,5.884089254961605e-05
singlesource,pointing_simulation.py,./pointingsimulation_phartley-lt1.skatelescope.org_0.jpg,phartley-lt1.skatelescope.org,2019-05-28 16:58:01,512,4096,1.0,[0. 0.],0.0,1.0,0.0,16.0,[0. 0.],0.00010537415523855291,1.1435950821644055e-05,7.334483828368636e-06,9.392413656247235e-05
singlesource,pointing_simulation.py,./pointingsimulation_phartley-lt1.skatelescope.org_0.jpg,phartley-lt1.skatelescope.org,2019-05-28 16:58:01,512,4096,1.0,[0. 0.],0.0,1.0,0.0,32.0,[0. 0.],0.00021358746830886,2.28457933334796e-05,1.467995754520738e-05,9.280369826322256e-05
singlesource,pointing_simulation.py,./pointingsimulation_phartley-lt1.skatelescope.org_0.jpg,phartley-lt1.skatelescope.org,2019-05-28 16:58:01,512,4096,1.0,[0. 0.],0.0,1.0,0.0,64.0,[0. 0.],0.00043825414408360844,4.566444022511583e-05,2.9323966147581572e-05,0.00019443811243935702
singlesource,pointing_simulation.py,./pointingsimulation_phartley-lt1.skatelescope.org_0.jpg,phartley-lt1.skatelescope.org,2019-05-28 16:58:01,512,4096,1.0,[0. 0.],0.0,1.0,0.0,128.0,[0. 0.],0.0019040935799487983,9.18343082534998e-05,5.8700488410822464e-05,0.0019040935799487983
singlesource,pointing_simulation.py,./pointingsimulation_phartley-lt1.skatelescope.org_0.jpg,phartley-lt1.skatelescope.org,2019-05-28 16:58:01,512,4096,1.0,[0. 0.],0.0,1.0,0.0,256.0,[0. 0.],0.009767953900683874,0.00019025133446555842,0.0001178906518432585,0.009767953900683874
