   1.0000000e-02   2.2702602e-07   2.8287810e-02   1.8290328e-03   2.7405217e+01
   1.0046181e-02   2.2796741e-07   2.8405126e-02   1.8197813e-03   2.7267270e+01
   1.0092575e-02   2.2891220e-07   2.8522865e-02   1.8105727e-03   2.7129964e+01
   1.0139184e-02   2.2986038e-07   2.8641029e-02   1.8014067e-03   2.6993297e+01
   1.0186008e-02   2.3081198e-07   2.8759618e-02   1.7922832e-03   2.6857266e+01
   1.0233048e-02   2.3176700e-07   2.8878633e-02   1.7832021e-03   2.6721868e+01
   1.0280305e-02   2.3272544e-07   2.8998075e-02   1.7741630e-03   2.6587101e+01
   1.0327781e-02   2.3368732e-07   2.9117945e-02   1.7651658e-03   2.6452961e+01
   1.0375475e-02   2.3465263e-07   2.9238245e-02   1.7562104e-03   2.6319445e+01
   1.0423390e-02   2.3562140e-07   2.9358974e-02   1.7472965e-03   2.6186551e+01
   1.0471527e-02   2.3659361e-07   2.9480133e-02   1.7384239e-03   2.6054277e+01
   1.0519885e-02   2.3756929e-07   2.9601725e-02   1.7295925e-03   2.5922618e+01
   1.0568467e-02   2.3854843e-07   2.9723749e-02   1.7208020e-03   2.5791572e+01
   1.0617274e-02   2.3953105e-07   2.9846206e-02   1.7120523e-03   2.5661137e+01
   1.0666305e-02   2.4051716e-07   2.9969097e-02   1.7033432e-03   2.5531309e+01
   1.0715563e-02   2.4150675e-07   3.0092424e-02   1.6946745e-03   2.5402086e+01
   1.0765049e-02   2.4249984e-07   3.0216186e-02   1.6860460e-03   2.5273466e+01
   1.0814763e-02   2.4349643e-07   3.0340386e-02   1.6774576e-03   2.5145445e+01
   1.0864707e-02   2.4449653e-07   3.0465023e-02   1.6689090e-03   2.5018020e+01
   1.0914881e-02   2.4550015e-07   3.0590098e-02   1.6604001e-03   2.4891190e+01
   1.0965287e-02   2.4650728e-07   3.0715613e-02   1.6519307e-03   2.4764951e+01
   1.1015926e-02   2.4751795e-07   3.0841568e-02   1.6435006e-03   2.4639300e+01
   1.1066799e-02   2.4853216e-07   3.0967965e-02   1.6351096e-03   2.4514235e+01
   1.1117906e-02   2.4954991e-07   3.1094803e-02   1.6267575e-03   2.4389754e+01
   1.1169250e-02   2.5057120e-07   3.1222083e-02   1.6184443e-03   2.4265853e+01
   1.1220831e-02   2.5159606e-07   3.1349807e-02   1.6101696e-03   2.4142530e+01
   1.1272650e-02   2.5262447e-07   3.1477976e-02   1.6019334e-03   2.4019782e+01
   1.1324708e-02   2.5365646e-07   3.1606589e-02   1.5937354e-03   2.3897607e+01
   1.1377007e-02   2.5469201e-07   3.1735648e-02   1.5855755e-03   2.3776002e+01
   1.1429547e-02   2.5573115e-07   3.1865154e-02   1.5774535e-03   2.3654965e+01
   1.1482330e-02   2.5677388e-07   3.1995107e-02   1.5693692e-03   2.3534492e+01
   1.1535356e-02   2.5782020e-07   3.2125508e-02   1.5613225e-03   2.3414582e+01
   1.1588628e-02   2.5887011e-07   3.2256359e-02   1.5533131e-03   2.3295232e+01
   1.1642145e-02   2.5992364e-07   3.2387658e-02   1.5453410e-03   2.3176439e+01
   1.1695910e-02   2.6098077e-07   3.2519409e-02   1.5374059e-03   2.3058201e+01
   1.1749923e-02   2.6204152e-07   3.2651610e-02   1.5295077e-03   2.2940514e+01
   1.1804185e-02   2.6310589e-07   3.2784263e-02   1.5216461e-03   2.2823378e+01
   1.1858698e-02   2.6417389e-07   3.2917369e-02   1.5138212e-03   2.2706789e+01
   1.1913463e-02   2.6524553e-07   3.3050928e-02   1.5060326e-03   2.2590744e+01
   1.1968481e-02   2.6632080e-07   3.3184941e-02   1.4982802e-03   2.2475242e+01
   1.2023752e-02   2.6739972e-07   3.3319409e-02   1.4905638e-03   2.2360279e+01
   1.2079279e-02   2.6848229e-07   3.3454333e-02   1.4828833e-03   2.2245854e+01
   1.2135063e-02   2.6956852e-07   3.3589712e-02   1.4752386e-03   2.2131964e+01
   1.2191104e-02   2.7065841e-07   3.3725548e-02   1.4676294e-03   2.2018606e+01
   1.2247403e-02   2.7175196e-07   3.3861841e-02   1.4600555e-03   2.1905778e+01
   1.2303963e-02   2.7284919e-07   3.3998593e-02   1.4525170e-03   2.1793478e+01
   1.2360784e-02   2.7395009e-07   3.4135803e-02   1.4450134e-03   2.1681703e+01
   1.2417868e-02   2.7505467e-07   3.4273472e-02   1.4375448e-03   2.1570450e+01
   1.2475215e-02   2.7616294e-07   3.4411601e-02   1.4301109e-03   2.1459719e+01
   1.2532826e-02   2.7727491e-07   3.4550191e-02   1.4227117e-03   2.1349505e+01
   1.2590704e-02   2.7839057e-07   3.4689242e-02   1.4153468e-03   2.1239807e+01
   1.2648850e-02   2.7950993e-07   3.4828755e-02   1.4080163e-03   2.1130623e+01
   1.2707263e-02   2.8063299e-07   3.4968730e-02   1.4007198e-03   2.1021949e+01
   1.2765947e-02   2.8175977e-07   3.5109168e-02   1.3934574e-03   2.0913785e+01
   1.2824901e-02   2.8289026e-07   3.5250070e-02   1.3862287e-03   2.0806127e+01
   1.2884128e-02   2.8402447e-07   3.5391436e-02   1.3790337e-03   2.0698973e+01
   1.2943628e-02   2.8516240e-07   3.5533266e-02   1.3718722e-03   2.0592320e+01
   1.3003403e-02   2.8630407e-07   3.5675561e-02   1.3647440e-03   2.0486168e+01
   1.3063454e-02   2.8744946e-07   3.5818322e-02   1.3576491e-03   2.0380513e+01
   1.3123783e-02   2.8859859e-07   3.5961549e-02   1.3505872e-03   2.0275353e+01
   1.3184390e-02   2.8975146e-07   3.6105243e-02   1.3435582e-03   2.0170685e+01
   1.3245277e-02   2.9090807e-07   3.6249404e-02   1.3365619e-03   2.0066509e+01
   1.3306445e-02   2.9206843e-07   3.6394033e-02   1.3295983e-03   1.9962820e+01
   1.3367895e-02   2.9323254e-07   3.6539129e-02   1.3226671e-03   1.9859618e+01
   1.3429630e-02   2.9440041e-07   3.6684694e-02   1.3157682e-03   1.9756900e+01
   1.3491649e-02   2.9557204e-07   3.6830729e-02   1.3089014e-03   1.9654663e+01
   1.3553955e-02   2.9674742e-07   3.6977232e-02   1.3020667e-03   1.9552906e+01
   1.3616548e-02   2.9792657e-07   3.7124206e-02   1.2952638e-03   1.9451627e+01
   1.3679431e-02   2.9910949e-07   3.7271650e-02   1.2884927e-03   1.9350823e+01
   1.3742604e-02   3.0029619e-07   3.7419564e-02   1.2817531e-03   1.9250492e+01
   1.3806069e-02   3.0148665e-07   3.7567950e-02   1.2750450e-03   1.9150631e+01
   1.3869827e-02   3.0268089e-07   3.7716806e-02   1.2683682e-03   1.9051240e+01
   1.3933879e-02   3.0387892e-07   3.7866135e-02   1.2617225e-03   1.8952315e+01
   1.3998227e-02   3.0508072e-07   3.8015936e-02   1.2551078e-03   1.8853855e+01
   1.4062872e-02   3.0628631e-07   3.8166209e-02   1.2485240e-03   1.8755857e+01
   1.4127816e-02   3.0749569e-07   3.8316955e-02   1.2419709e-03   1.8658320e+01
   1.4193060e-02   3.0870886e-07   3.8468174e-02   1.2354484e-03   1.8561241e+01
   1.4258605e-02   3.0992582e-07   3.8619867e-02   1.2289563e-03   1.8464618e+01
   1.4324453e-02   3.1114658e-07   3.8772033e-02   1.2224945e-03   1.8368449e+01
   1.4390605e-02   3.1237113e-07   3.8924673e-02   1.2160630e-03   1.8272733e+01
   1.4457062e-02   3.1359948e-07   3.9077787e-02   1.2096614e-03   1.8177466e+01
   1.4523826e-02   3.1483163e-07   3.9231375e-02   1.2032898e-03   1.8082648e+01
   1.4590899e-02   3.1606759e-07   3.9385439e-02   1.1969479e-03   1.7988275e+01
   1.4658281e-02   3.1730734e-07   3.9539977e-02   1.1906356e-03   1.7894347e+01
   1.4725974e-02   3.1855090e-07   3.9694989e-02   1.1843529e-03   1.7800860e+01
   1.4793981e-02   3.1979827e-07   3.9850478e-02   1.1780995e-03   1.7707813e+01
   1.4862301e-02   3.2104944e-07   4.0006441e-02   1.1718753e-03   1.7615205e+01
   1.4930936e-02   3.2230443e-07   4.0162880e-02   1.1656802e-03   1.7523032e+01
   1.4999889e-02   3.2356322e-07   4.0319794e-02   1.1595141e-03   1.7431293e+01
   1.5069160e-02   3.2482582e-07   4.0477185e-02   1.1533768e-03   1.7339986e+01
   1.5138751e-02   3.2609224e-07   4.0635051e-02   1.1472682e-03   1.7249110e+01
   1.5208663e-02   3.2736246e-07   4.0793393e-02   1.1411881e-03   1.7158661e+01
   1.5278899e-02   3.2863650e-07   4.0952211e-02   1.1351366e-03   1.7068639e+01
   1.5349458e-02   3.2991435e-07   4.1111505e-02   1.1291133e-03   1.6979041e+01
   1.5420343e-02   3.3119601e-07   4.1271275e-02   1.1231182e-03   1.6889866e+01
   1.5491556e-02   3.3248148e-07   4.1431521e-02   1.1171511e-03   1.6801111e+01
   1.5563098e-02   3.3377076e-07   4.1592243e-02   1.1112120e-03   1.6712774e+01
   1.5634970e-02   3.3506386e-07   4.1753441e-02   1.1053007e-03   1.6624854e+01
   1.5707174e-02   3.3636077e-07   4.1915115e-02   1.0994171e-03   1.6537349e+01
   1.5779711e-02   3.3766149e-07   4.2077265e-02   1.0935610e-03   1.6450257e+01
   1.5852584e-02   3.3896602e-07   4.2239890e-02   1.0877323e-03   1.6363576e+01
   1.5925792e-02   3.4027435e-07   4.2402992e-02   1.0819310e-03   1.6277304e+01
   1.5999339e-02   3.4158650e-07   4.2566569e-02   1.0761568e-03   1.6191439e+01
