context,nb_name,plotfile,hostname,epoch,npixel,pb_npixel,flux_limit,global_pe,static_pe,dynamic_pe,snapshot,opposite,static_pointing_error,dynamic_pointing_error,global_pointing_error,onsource_maxabs,onsource_rms,onsource_medianabs,onsource_abscentral
singlesource,/Users/timcornwell/Code/sim-mid-pointing/arl_simulation/pointing_simulation.py,./pointingsimulation_Tim-MBP_36.jpg,Tim-MBP,2019-05-21 15:22:50,512,4096,1.0,[0. 0.],0.0,1.0,False,False,0.0,1.0,[0. 0.],7.4665871067107e-06,1.01240793391701e-06,6.461844080222526e-07,6.088905002377246e-06
singlesource,/Users/timcornwell/Code/sim-mid-pointing/arl_simulation/pointing_simulation.py,./pointingsimulation_Tim-MBP_36.jpg,Tim-MBP,2019-05-21 15:22:50,512,4096,1.0,[0. 0.],0.0,1.0,False,False,0.0,2.0,[0. 0.],1.4923841242637682e-05,2.02465277299121e-06,1.2919883208970787e-06,1.1675055581577294e-05
singlesource,/Users/timcornwell/Code/sim-mid-pointing/arl_simulation/pointing_simulation.py,./pointingsimulation_Tim-MBP_36.jpg,Tim-MBP,2019-05-21 15:22:50,512,4096,1.0,[0. 0.],0.0,1.0,False,False,0.0,4.0,[0. 0.],2.9810229188131998e-05,4.0486776140635455e-06,2.58432361091382e-06,2.1339026580891744e-05
singlesource,/Users/timcornwell/Code/sim-mid-pointing/arl_simulation/pointing_simulation.py,./pointingsimulation_Tim-MBP_36.jpg,Tim-MBP,2019-05-21 15:22:50,512,4096,1.0,[0. 0.],0.0,1.0,False,False,0.0,8.0,[0. 0.],5.946967715888128e-05,8.095039288794848e-06,5.170103534245501e-06,3.4633280266043526e-05
singlesource,/Users/timcornwell/Code/sim-mid-pointing/arl_simulation/pointing_simulation.py,./pointingsimulation_Tim-MBP_36.jpg,Tim-MBP,2019-05-21 15:22:50,512,4096,1.0,[0. 0.],0.0,1.0,False,False,0.0,16.0,[0. 0.],0.00011889654698425784,1.6182384065920304e-05,1.033651999366614e-05,3.708559980146447e-05
singlesource,/Users/timcornwell/Code/sim-mid-pointing/arl_simulation/pointing_simulation.py,./pointingsimulation_Tim-MBP_36.jpg,Tim-MBP,2019-05-21 15:22:50,512,4096,1.0,[0. 0.],0.0,1.0,False,False,0.0,32.0,[0. 0.],0.00024211429837866426,3.234657851052237e-05,2.0648134049776382e-05,5.4541876580357866e-05
singlesource,/Users/timcornwell/Code/sim-mid-pointing/arl_simulation/pointing_simulation.py,./pointingsimulation_Tim-MBP_36.jpg,Tim-MBP,2019-05-21 15:22:50,512,4096,1.0,[0. 0.],0.0,1.0,False,False,0.0,64.0,[0. 0.],0.0006335083483798072,6.472125234050672e-05,4.1218939565669405e-05,0.0006234387293757823
singlesource,/Users/timcornwell/Code/sim-mid-pointing/arl_simulation/pointing_simulation.py,./pointingsimulation_Tim-MBP_36.jpg,Tim-MBP,2019-05-21 15:22:50,512,4096,1.0,[0. 0.],0.0,1.0,False,False,0.0,128.0,[0. 0.],0.003293771109455123,0.00013035116978756813,8.225359907935973e-05,0.003293771109455123
singlesource,/Users/timcornwell/Code/sim-mid-pointing/arl_simulation/pointing_simulation.py,./pointingsimulation_Tim-MBP_36.jpg,Tim-MBP,2019-05-21 15:22:50,512,4096,1.0,[0. 0.],0.0,1.0,False,False,0.0,256.0,[0. 0.],0.014588484689218155,0.0002701601814454612,0.00016398132366349957,0.014588484689218155
