context,nb_name,plotfile,hostname,epoch,npixel,pb_npixel,flux_limit,global_pe,static_pe,dynamic_pe,snapshot,opposite,static_pointing_error,dynamic_pointing_error,global_pointing_error,onsource_maxabs,onsource_rms,onsource_medianabs,onsource_abscentral
singlesource,/Users/timcornwell/Code/sim-mid-pointing/arl_simulation/pointing_simulation.py,./pointingsimulation_Tim-MBP_39.jpg,Tim-MBP,2019-05-22 14:10:37,512,4096,1.0,[0. 0.],0.0,1.0,False,False,0.0,1.0,[0. 0.],7.47588965552807e-06,1.012577135685196e-06,6.463230560758701e-07,6.5916404700233495e-06
singlesource,/Users/timcornwell/Code/sim-mid-pointing/arl_simulation/pointing_simulation.py,./pointingsimulation_Tim-MBP_39.jpg,Tim-MBP,2019-05-22 14:10:37,512,4096,1.0,[0. 0.],0.0,1.0,False,False,0.0,2.0,[0. 0.],1.4961051375010558e-05,2.0253295759238713e-06,1.2926523392097842e-06,1.3685995645104684e-05
singlesource,/Users/timcornwell/Code/sim-mid-pointing/arl_simulation/pointing_simulation.py,./pointingsimulation_Tim-MBP_39.jpg,Tim-MBP,2019-05-22 14:10:37,512,4096,1.0,[0. 0.],0.0,1.0,False,False,0.0,4.0,[0. 0.],2.9959068792947493e-05,4.0513847594228864e-06,2.585952817917392e-06,2.9382758134639564e-05
singlesource,/Users/timcornwell/Code/sim-mid-pointing/arl_simulation/pointing_simulation.py,./pointingsimulation_Tim-MBP_39.jpg,Tim-MBP,2019-05-22 14:10:37,512,4096,1.0,[0. 0.],0.0,1.0,False,False,0.0,8.0,[0. 0.],6.680774732705198e-05,8.10586680814754e-06,5.171098069481379e-06,6.680774732705198e-05
singlesource,/Users/timcornwell/Code/sim-mid-pointing/arl_simulation/pointing_simulation.py,./pointingsimulation_Tim-MBP_39.jpg,Tim-MBP,2019-05-22 14:10:37,512,4096,1.0,[0. 0.],0.0,1.0,False,False,0.0,16.0,[0. 0.],0.00016577612220098955,1.6225677157452596e-05,1.0344554671979328e-05,0.00016577612220098955
singlesource,/Users/timcornwell/Code/sim-mid-pointing/arl_simulation/pointing_simulation.py,./pointingsimulation_Tim-MBP_39.jpg,Tim-MBP,2019-05-22 14:10:37,512,4096,1.0,[0. 0.],0.0,1.0,False,False,0.0,32.0,[0. 0.],0.0004601027040157404,3.251947959470161e-05,2.071294605619318e-05,0.0004601027040157404
singlesource,/Users/timcornwell/Code/sim-mid-pointing/arl_simulation/pointing_simulation.py,./pointingsimulation_Tim-MBP_39.jpg,Tim-MBP,2019-05-22 14:10:37,512,4096,1.0,[0. 0.],0.0,1.0,False,False,0.0,64.0,[0. 0.],0.0014332610142431873,6.540854740802564e-05,4.153524344728058e-05,0.0014332610142431873
singlesource,/Users/timcornwell/Code/sim-mid-pointing/arl_simulation/pointing_simulation.py,./pointingsimulation_Tim-MBP_39.jpg,Tim-MBP,2019-05-22 14:10:37,512,4096,1.0,[0. 0.],0.0,1.0,False,False,0.0,128.0,[0. 0.],0.004903070495626348,0.0001330333366399436,8.354162981930233e-05,0.004903070495626348
singlesource,/Users/timcornwell/Code/sim-mid-pointing/arl_simulation/pointing_simulation.py,./pointingsimulation_Tim-MBP_39.jpg,Tim-MBP,2019-05-22 14:10:37,512,4096,1.0,[0. 0.],0.0,1.0,False,False,0.0,256.0,[0. 0.],0.017725886435124256,0.0002799260098445239,0.00016911158627662957,0.017725886435124256
