   1.0000000e-02   8.4990819e-02   7.2896330e-03   1.4484459e+01   4.1731439e-01
   1.0046181e-02   8.5342159e-02   7.3197709e-03   1.4411991e+01   4.1528937e-01
   1.0092575e-02   8.5694751e-02   7.3500163e-03   1.4339862e+01   4.1327405e-01
   1.0139184e-02   8.6048598e-02   7.3803694e-03   1.4268070e+01   4.1126839e-01
   1.0186008e-02   8.6403703e-02   7.4108304e-03   1.4196614e+01   4.0927234e-01
   1.0233048e-02   8.6760067e-02   7.4413995e-03   1.4125493e+01   4.0728587e-01
   1.0280305e-02   8.7117695e-02   7.4720770e-03   1.4054704e+01   4.0530894e-01
   1.0327781e-02   8.7476586e-02   7.5028630e-03   1.3984246e+01   4.0334149e-01
   1.0375475e-02   8.7836746e-02   7.5337579e-03   1.3914118e+01   4.0138348e-01
   1.0423390e-02   8.8198175e-02   7.5647616e-03   1.3844318e+01   3.9943488e-01
   1.0471527e-02   8.8560876e-02   7.5958746e-03   1.3774845e+01   3.9749564e-01
   1.0519885e-02   8.8924851e-02   7.6270969e-03   1.3705698e+01   3.9556572e-01
   1.0568467e-02   8.9290104e-02   7.6584289e-03   1.3636874e+01   3.9364508e-01
   1.0617274e-02   8.9656635e-02   7.6898706e-03   1.3568372e+01   3.9173368e-01
   1.0666305e-02   9.0024448e-02   7.7214223e-03   1.3500191e+01   3.8983147e-01
   1.0715563e-02   9.0393545e-02   7.7530841e-03   1.3432330e+01   3.8793842e-01
   1.0765049e-02   9.0763927e-02   7.7848564e-03   1.3364787e+01   3.8605448e-01
   1.0814763e-02   9.1135598e-02   7.8167392e-03   1.3297560e+01   3.8417961e-01
   1.0864707e-02   9.1508560e-02   7.8487328e-03   1.3230648e+01   3.8231378e-01
   1.0914881e-02   9.1882814e-02   7.8808373e-03   1.3164050e+01   3.8045693e-01
   1.0965287e-02   9.2258363e-02   7.9130530e-03   1.3097764e+01   3.7860904e-01
   1.1015926e-02   9.2635209e-02   7.9453800e-03   1.3031788e+01   3.7677007e-01
   1.1066799e-02   9.3013354e-02   7.9778186e-03   1.2966123e+01   3.7493996e-01
   1.1117906e-02   9.3392801e-02   8.0103688e-03   1.2900765e+01   3.7311869e-01
   1.1169250e-02   9.3773551e-02   8.0430309e-03   1.2835714e+01   3.7130621e-01
   1.1220831e-02   9.4155606e-02   8.0758050e-03   1.2770968e+01   3.6950249e-01
   1.1272650e-02   9.4538969e-02   8.1086914e-03   1.2706526e+01   3.6770748e-01
   1.1324708e-02   9.4923641e-02   8.1416902e-03   1.2642386e+01   3.6592114e-01
   1.1377007e-02   9.5309625e-02   8.1748016e-03   1.2578547e+01   3.6414345e-01
   1.1429547e-02   9.5696922e-02   8.2080257e-03   1.2515009e+01   3.6237435e-01
   1.1482330e-02   9.6085535e-02   8.2413627e-03   1.2451768e+01   3.6061382e-01
   1.1535356e-02   9.6475465e-02   8.2748128e-03   1.2388825e+01   3.5886181e-01
   1.1588628e-02   9.6866714e-02   8.3083762e-03   1.2326177e+01   3.5711828e-01
   1.1642145e-02   9.7259285e-02   8.3420530e-03   1.2263823e+01   3.5538320e-01
   1.1695910e-02   9.7653178e-02   8.3758433e-03   1.2201763e+01   3.5365653e-01
   1.1749923e-02   9.8048396e-02   8.4097474e-03   1.2139994e+01   3.5193823e-01
   1.1804185e-02   9.8444941e-02   8.4437653e-03   1.2078515e+01   3.5022827e-01
   1.1858698e-02   9.8842814e-02   8.4778973e-03   1.2017326e+01   3.4852660e-01
   1.1913463e-02   9.9242017e-02   8.5121434e-03   1.1956424e+01   3.4683320e-01
   1.1968481e-02   9.9642551e-02   8.5465039e-03   1.1895809e+01   3.4514802e-01
   1.2023752e-02   1.0004442e-01   8.5809788e-03   1.1835479e+01   3.4347102e-01
   1.2079279e-02   1.0044762e-01   8.6155683e-03   1.1775432e+01   3.4180218e-01
   1.2135063e-02   1.0085216e-01   8.6502726e-03   1.1715668e+01   3.4014145e-01
   1.2191104e-02   1.0125804e-01   8.6850918e-03   1.1656186e+01   3.3848881e-01
   1.2247403e-02   1.0166526e-01   8.7200260e-03   1.1596983e+01   3.3684420e-01
   1.2303963e-02   1.0207382e-01   8.7550753e-03   1.1538060e+01   3.3520760e-01
   1.2360784e-02   1.0248372e-01   8.7902400e-03   1.1479413e+01   3.3357897e-01
   1.2417868e-02   1.0289496e-01   8.8255200e-03   1.1421043e+01   3.3195828e-01
   1.2475215e-02   1.0330755e-01   8.8609155e-03   1.1362948e+01   3.3034549e-01
   1.2532826e-02   1.0372149e-01   8.8964267e-03   1.1305126e+01   3.2874056e-01
