0.0,0.0,0.0
2.018670056713745e-05,1.3049302651779726e-06,8.5930378190823831e-07
1.7419648429495282e-05,2.5850986276054755e-06,1.7064153325918596e-06
4.0534563595429063e-05,5.3593726079270709e-06,3.5217531149100978e-06
7.4668314482551068e-05,1.0549659236858133e-05,6.9508205342572182e-06
0.00024267469416372478,2.1638325051753782e-05,1.4113616089161951e-05
0.00027661066269502044,4.2694784497143701e-05,2.8130889404565096e-05
0.0014786561951041222,8.5559258877765387e-05,5.6260440032929182e-05
0.004658060148358345,0.00017128830950241536,0.00011194858234375715
0.017124872654676437,0.000352462287992239,0.00022815570991951972
