context,nb_name,plotfile,hostname,epoch,basename,npixel,pb_npixel,flux_limit,global_pe,static_pe,dynamic_pe,snapshot,opposite,tsys,scale,use_radec,use_natural,static_pointing_error,dynamic_pointing_error,global_pointing_error,onsource_maxabs,onsource_rms,onsource_medianabs,onsource_abscentral
singlesource,pointing_simulation.py,./pointingsimulation_phartley-lt1.skatelescope.org_0.jpg,phartley-lt1.skatelescope.org,2019-06-11 10:05:15,simulation23,512,4096,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],True,False,0.0,1.0,[0. 0.],1.1584150028937974e-05,1.2659623355345435e-06,8.123661534807971e-07,2.513001880892455e-06
singlesource,pointing_simulation.py,./pointingsimulation_phartley-lt1.skatelescope.org_0.jpg,phartley-lt1.skatelescope.org,2019-06-11 10:05:15,simulation23,512,4096,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],True,False,0.0,2.0,[0. 0.],2.316650509512184e-05,2.531942872128992e-06,1.6248020721135598e-06,5.532849710606278e-06
singlesource,pointing_simulation.py,./pointingsimulation_phartley-lt1.skatelescope.org_0.jpg,phartley-lt1.skatelescope.org,2019-06-11 10:05:15,simulation23,512,4096,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],True,False,0.0,4.0,[0. 0.],4.63256563004802e-05,5.063966266173254e-06,3.2501332710702526e-06,1.3093055582500379e-05
singlesource,pointing_simulation.py,./pointingsimulation_phartley-lt1.skatelescope.org_0.jpg,phartley-lt1.skatelescope.org,2019-06-11 10:05:15,simulation23,512,4096,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],True,False,0.0,8.0,[0. 0.],9.26205051273118e-05,1.0128316364553788e-05,6.501903960424945e-06,3.429519642219171e-05
singlesource,pointing_simulation.py,./pointingsimulation_phartley-lt1.skatelescope.org_0.jpg,phartley-lt1.skatelescope.org,2019-06-11 10:05:15,simulation23,512,4096,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],True,False,0.0,16.0,[0. 0.],0.0001851066546350085,2.0258661938298094e-05,1.3005894648500778e-05,0.0001010223229166458
singlesource,pointing_simulation.py,./pointingsimulation_phartley-lt1.skatelescope.org_0.jpg,phartley-lt1.skatelescope.org,2019-06-11 10:05:15,simulation23,512,4096,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],True,False,0.0,32.0,[0. 0.],0.0003695870271328906,4.0529386425525074e-05,2.5994483155632157e-05,0.00033171037020668115
singlesource,pointing_simulation.py,./pointingsimulation_phartley-lt1.skatelescope.org_0.jpg,phartley-lt1.skatelescope.org,2019-06-11 10:05:15,simulation23,512,4096,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],True,False,0.0,64.0,[0. 0.],0.0011811601992528788,8.113840950987826e-05,5.19848846047453e-05,0.0011811601992528788
singlesource,pointing_simulation.py,./pointingsimulation_phartley-lt1.skatelescope.org_0.jpg,phartley-lt1.skatelescope.org,2019-06-11 10:05:15,simulation23,512,4096,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],True,False,0.0,128.0,[0. 0.],0.0044190953375552655,0.00016284063206664453,0.00010371951731681754,0.0044190953375552655
singlesource,pointing_simulation.py,./pointingsimulation_phartley-lt1.skatelescope.org_0.jpg,phartley-lt1.skatelescope.org,2019-06-11 10:05:15,simulation23,512,4096,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],True,False,0.0,256.0,[0. 0.],0.016845990852630447,0.00032971649399672447,0.00020453169396791052,0.016845990852630447
