context,nb_name,plotfile,hostname,epoch,basename,nworkers,ngroup_visibity,ngroup_components,npixel,pb_npixel,flux_limit,pbtype,global_pe,static_pe,dynamic_pe,snapshot,opposite,tsys,declination,scale,use_radec,use_natural,time_series,integration_time,seed,ntotal,pe,onsource_maxabs,onsource_rms,onsource_medianabs,onsource_abscentral,psf_maxabs,psf_rms,psf_medianabs,elapsed_time,processing_rate
s3sky,../../../pointing_simulation_distributed.py,./pointingsimulation_openhpc-compute-0.novalocal_0.jpg,openhpc-compute-0.novalocal,2019-07-16 14:46:06,30s,28,24,64,512,1024,0.01,MID_GRASP,[0. 0.],[0. 0.],1.0,False,False,0.0,-45.0,[1. 1.],False,False,wind,30.0,18051955,2251851840,precision,9.422039849283854e-07,1.9193249246589357e-07,1.2880507774803206e-07,1.693695698568733e-08,0.9991287550489516,0.004412984301841183,0.0013181841988453812,1081.0557460784912,27387.240052147525
s3sky,../../../pointing_simulation_distributed.py,./pointingsimulation_openhpc-compute-0.novalocal_0.jpg,openhpc-compute-0.novalocal,2019-07-16 14:46:06,30s,28,24,64,512,1024,0.01,MID_GRASP,[0. 0.],[0. 0.],1.0,False,False,0.0,-45.0,[1. 1.],False,False,wind,30.0,18051955,2251851840,standard,3.845370787916941e-06,7.942509180869246e-07,5.330051766562452e-07,1.3345168657985652e-07,0.9991287550489516,0.004412984301841183,0.0013181841988453812,2142.452060699463,27387.240052147525
s3sky,../../../pointing_simulation_distributed.py,./pointingsimulation_openhpc-compute-0.novalocal_0.jpg,openhpc-compute-0.novalocal,2019-07-16 14:46:06,30s,28,24,64,512,1024,0.01,MID_GRASP,[0. 0.],[0. 0.],1.0,False,False,0.0,-45.0,[1. 1.],False,False,wind,30.0,18051955,2251851840,degraded,6.412342078431593e-06,1.3449375258621318e-06,9.023051762441917e-07,3.3182482928584335e-07,0.9991287550489516,0.004412984301841183,0.0013181841988453812,2936.5185086727142,27387.240052147525
