context,nb_name,plotfile,hostname,epoch,basename,npixel,pb_npixel,flux_limit,global_pe,static_pe,dynamic_pe,snapshot,opposite,tsys,scale,use_radec,use_natural,time_series,static_pointing_error,dynamic_pointing_error,global_pointing_error,onsource_maxabs,onsource_rms,onsource_medianabs,onsource_abscentral
singlesource,pointing_simulation_distributed.py,./pointingsimulation_Tim-MBP_0.jpg,Tim-MBP,2019-06-17 08:35:38,simulation26,512,1024,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,,0.0,1.0,[0. 0.],1.0759920852781402e-05,1.167752905447191e-06,7.462950230801448e-07,1.8341175502453398e-06
singlesource,pointing_simulation_distributed.py,./pointingsimulation_Tim-MBP_0.jpg,Tim-MBP,2019-06-17 08:35:38,simulation26,512,1024,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,,0.0,2.0,[0. 0.],1.9509622650505058e-05,2.3406209117522616e-06,1.4971080426234459e-06,7.490879299329301e-07
singlesource,pointing_simulation_distributed.py,./pointingsimulation_Tim-MBP_0.jpg,Tim-MBP,2019-06-17 08:35:38,simulation26,512,1024,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,,0.0,4.0,[0. 0.],3.343295276289648e-05,4.6190831357933775e-06,2.986954050869189e-06,2.02351700822519e-05
singlesource,pointing_simulation_distributed.py,./pointingsimulation_Tim-MBP_0.jpg,Tim-MBP,2019-06-17 08:35:38,simulation26,512,1024,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,,0.0,8.0,[0. 0.],7.58627869228894e-05,8.937816793501803e-06,5.7742233896929565e-06,4.059104698470264e-05
singlesource,pointing_simulation_distributed.py,./pointingsimulation_Tim-MBP_0.jpg,Tim-MBP,2019-06-17 08:35:38,simulation26,512,1024,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,,0.0,16.0,[0. 0.],0.00017619623004256713,1.8269968807448908e-05,1.1688954515341557e-05,0.00012100879946200673
singlesource,pointing_simulation_distributed.py,./pointingsimulation_Tim-MBP_0.jpg,Tim-MBP,2019-06-17 08:35:38,simulation26,512,1024,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,,0.0,32.0,[0. 0.],0.0005289644126835775,3.619822429668352e-05,2.320970251331037e-05,0.0005289644126835775
singlesource,pointing_simulation_distributed.py,./pointingsimulation_Tim-MBP_0.jpg,Tim-MBP,2019-06-17 08:35:38,simulation26,512,1024,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,,0.0,64.0,[0. 0.],0.002007507508210009,7.474014959766616e-05,4.727401562540702e-05,0.002007507508210009
singlesource,pointing_simulation_distributed.py,./pointingsimulation_Tim-MBP_0.jpg,Tim-MBP,2019-06-17 08:35:38,simulation26,512,1024,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,,0.0,128.0,[0. 0.],0.004141291686987078,0.0001464123002822675,9.334729044264349e-05,0.004141291686987078
singlesource,pointing_simulation_distributed.py,./pointingsimulation_Tim-MBP_0.jpg,Tim-MBP,2019-06-17 08:35:38,simulation26,512,1024,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,,0.0,256.0,[0. 0.],0.014533876021906391,0.000293787481000045,0.00018348897847430932,0.014533876021906391
