context,nb_name,plotfile,hostname,epoch,basename,npixel,pb_npixel,flux_limit,global_pe,static_pe,dynamic_pe,snapshot,opposite,tsys,scale,use_radec,use_natural,time_series,static_pointing_error,dynamic_pointing_error,global_pointing_error,onsource_maxabs,onsource_rms,onsource_medianabs,onsource_abscentral
singlesource,/Users/timcornwell/Code/sim-mid-pointing/arl_simulation/pointing_simulation_distributed.py,./pointingsimulation_Tim-MBP_5.jpg,Tim-MBP,2019-06-17 11:13:30,simulation26,512,1024,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,,0.0,1.0,[0. 0.],4.1861352432472986e-06,5.712318090386282e-07,3.7870281998320295e-07,1.1421394413295425e-06
singlesource,/Users/timcornwell/Code/sim-mid-pointing/arl_simulation/pointing_simulation_distributed.py,./pointingsimulation_Tim-MBP_5.jpg,Tim-MBP,2019-06-17 11:13:30,simulation26,512,1024,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,,0.0,2.0,[0. 0.],1.0632971960456107e-05,1.1230431431213703e-06,7.451349489775292e-07,8.809132043286098e-06
singlesource,/Users/timcornwell/Code/sim-mid-pointing/arl_simulation/pointing_simulation_distributed.py,./pointingsimulation_Tim-MBP_5.jpg,Tim-MBP,2019-06-17 11:13:30,simulation26,512,1024,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,,0.0,4.0,[0. 0.],3.368291066222457e-05,2.291058871077875e-06,1.509120732999135e-06,3.368291066222457e-05
singlesource,/Users/timcornwell/Code/sim-mid-pointing/arl_simulation/pointing_simulation_distributed.py,./pointingsimulation_Tim-MBP_5.jpg,Tim-MBP,2019-06-17 11:13:30,simulation26,512,1024,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,,0.0,8.0,[0. 0.],5.783837393224613e-05,4.527066270490348e-06,2.9864456303417317e-06,3.305155528649704e-05
singlesource,/Users/timcornwell/Code/sim-mid-pointing/arl_simulation/pointing_simulation_distributed.py,./pointingsimulation_Tim-MBP_5.jpg,Tim-MBP,2019-06-17 11:13:30,simulation26,512,1024,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,,0.0,16.0,[0. 0.],8.960478828935414e-05,8.944383605503302e-06,5.909751927328479e-06,8.960478828935414e-05
singlesource,/Users/timcornwell/Code/sim-mid-pointing/arl_simulation/pointing_simulation_distributed.py,./pointingsimulation_Tim-MBP_5.jpg,Tim-MBP,2019-06-17 11:13:30,simulation26,512,1024,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,,0.0,32.0,[0. 0.],0.00025911290392376845,1.776189567619057e-05,1.1738064344387638e-05,0.00025911290392376845
singlesource,/Users/timcornwell/Code/sim-mid-pointing/arl_simulation/pointing_simulation_distributed.py,./pointingsimulation_Tim-MBP_5.jpg,Tim-MBP,2019-06-17 11:13:30,simulation26,512,1024,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,,0.0,64.0,[0. 0.],0.0006564854318480492,3.652311056891764e-05,2.3835042867373474e-05,0.0006564854318480492
singlesource,/Users/timcornwell/Code/sim-mid-pointing/arl_simulation/pointing_simulation_distributed.py,./pointingsimulation_Tim-MBP_5.jpg,Tim-MBP,2019-06-17 11:13:30,simulation26,512,1024,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,,0.0,128.0,[0. 0.],0.0034854262868822816,7.237078063991278e-05,4.699974307262593e-05,0.0034854262868822816
singlesource,/Users/timcornwell/Code/sim-mid-pointing/arl_simulation/pointing_simulation_distributed.py,./pointingsimulation_Tim-MBP_5.jpg,Tim-MBP,2019-06-17 11:13:30,simulation26,512,1024,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,,0.0,256.0,[0. 0.],0.008585852519832626,0.00014545887017611847,9.3162655944326e-05,0.008585852519832626
