context,nb_name,plotfile,hostname,epoch,basename,nworkers,ngroup_visibity,ngroup_components,npixel,pb_npixel,flux_limit,pbtype,global_pe,static_pe,dynamic_pe,snapshot,opposite,tsys,declination,scale,use_radec,use_natural,time_series,integration_time,seed,ntotal,pe,onsource_maxabs,onsource_rms,onsource_medianabs,onsource_abscentral,psf_maxabs,psf_rms,psf_medianabs,elapsed_time,processing_rate
s3sky,../../pointing_simulation_distributed.py,./pointingsimulation_openhpc-compute-0.novalocal_0.jpg,openhpc-compute-0.novalocal,2019-07-18 07:13:37,case3,56,24,100,512,1024,0.003,MID_GRASP,[0. 0.],[0. 0.],1.0,False,False,0.0,-45.0,[1. 1.],False,False,wind,10.0,18051955,200164608,precision,4.430733715168419e-06,9.932941080786818e-07,6.692438869672428e-07,3.018543204074679e-06,0.9989997605856716,0.015653317325991137,0.007465596849647855,274.37163519859314,1357.557150316439
s3sky,../../pointing_simulation_distributed.py,./pointingsimulation_openhpc-compute-0.novalocal_0.jpg,openhpc-compute-0.novalocal,2019-07-18 07:13:37,case3,56,24,100,512,1024,0.003,MID_GRASP,[0. 0.],[0. 0.],1.0,False,False,0.0,-45.0,[1. 1.],False,False,wind,10.0,18051955,200164608,standard,1.7908907659838896e-05,4.035212493906617e-06,2.71971073656299e-06,1.2132073621495082e-05,0.9989997605856716,0.015653317325991137,0.007465596849647855,848.9764547348022,1357.557150316439
s3sky,../../pointing_simulation_distributed.py,./pointingsimulation_openhpc-compute-0.novalocal_0.jpg,openhpc-compute-0.novalocal,2019-07-18 07:13:37,case3,56,24,100,512,1024,0.003,MID_GRASP,[0. 0.],[0. 0.],1.0,False,False,0.0,-45.0,[1. 1.],False,False,wind,10.0,18051955,200164608,degraded,2.9881896687445924e-05,6.771951802307248e-06,4.56624155027413e-06,1.9954624232222152e-05,0.9989997605856716,0.015653317325991137,0.007465596849647855,2632.9359118938446,1357.557150316439
