context,nb_name,plotfile,hostname,epoch,basename,nworkers,ngroup_visibity,ngroup_components,npixel,pb_npixel,flux_limit,pbtype,global_pe,static_pe,dynamic_pe,snapshot,opposite,tsys,declination,scale,use_radec,use_natural,time_series,integration_time,seed,ntotal,pe,onsource_maxabs,onsource_rms,onsource_medianabs,onsource_abscentral,psf_maxabs,psf_rms,psf_medianabs,elapsed_time,processing_rate
s3sky,../../../pointing_simulation_distributed.py,./pointingsimulation_openhpc-compute-0.novalocal_0.jpg,openhpc-compute-0.novalocal,2019-07-18 13:40:38,m75,56,24,100,512,1024,0.003,MID_GRASP,[0. 0.],[0. 0.],1.0,False,False,0.0,-75.0,[1. 1.],False,False,wind,30.0,18051955,7923182400,precision,1.3528771910544786e-06,2.566752582327149e-07,1.7226111187967573e-07,1.0339582566451035e-07,0.9991341355600906,0.004572626382258176,0.0013584064567904281,2926.0796780586243,17042.923023009844
s3sky,../../../pointing_simulation_distributed.py,./pointingsimulation_openhpc-compute-0.novalocal_0.jpg,openhpc-compute-0.novalocal,2019-07-18 13:40:38,m75,56,24,100,512,1024,0.003,MID_GRASP,[0. 0.],[0. 0.],1.0,False,False,0.0,-75.0,[1. 1.],False,False,wind,30.0,18051955,7923182400,standard,5.63624161312049e-06,1.0754951673025132e-06,7.214285351944816e-07,4.90179457478562e-07,0.9991341355600906,0.004572626382258176,0.0013584064567904281,6057.633183002472,17042.923023009844
s3sky,../../../pointing_simulation_distributed.py,./pointingsimulation_openhpc-compute-0.novalocal_0.jpg,openhpc-compute-0.novalocal,2019-07-18 13:40:38,m75,56,24,100,512,1024,0.003,MID_GRASP,[0. 0.],[0. 0.],1.0,False,False,0.0,-75.0,[1. 1.],False,False,wind,30.0,18051955,7923182400,degraded,9.486873399887617e-06,1.8200406941927614e-06,1.2202689950880646e-06,9.186630261046923e-07,0.9991341355600906,0.004572626382258176,0.0013584064567904281,8301.70410656929,17042.923023009844
