context,nb_name,plotfile,hostname,epoch,basename,npixel,pb_npixel,flux_limit,global_pe,static_pe,dynamic_pe,snapshot,opposite,tsys,scale,use_radec,use_natural,static_pointing_error,dynamic_pointing_error,global_pointing_error,onsource_maxabs,onsource_rms,onsource_medianabs,onsource_abscentral
singlesource,pointing_simulation.py,./pointingsimulation_sheldon_0.jpg,sheldon,2019-06-10 13:44:54,simulation19,512,2048,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,0.0,1.0,[0. 0.],5.753814878248658e-06,6.980126537860944e-07,4.5897518336914696e-07,2.8127873304237545e-06
singlesource,pointing_simulation.py,./pointingsimulation_sheldon_0.jpg,sheldon,2019-06-10 13:44:54,simulation19,512,2048,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,0.0,2.0,[0. 0.],1.1510233159484673e-05,1.3961945356776796e-06,9.178740911811658e-07,6.110985600176585e-06
singlesource,pointing_simulation.py,./pointingsimulation_sheldon_0.jpg,sheldon,2019-06-10 13:44:54,simulation19,512,2048,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,0.0,4.0,[0. 0.],2.303079952824603e-05,2.793156863953707e-06,1.836431437216947e-06,1.4163600059778415e-05
singlesource,pointing_simulation.py,./pointingsimulation_sheldon_0.jpg,sheldon,2019-06-10 13:44:54,simulation19,512,2048,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,0.0,8.0,[0. 0.],4.657261380227437e-05,5.59011110703398e-06,3.6742333356012983e-06,3.6093499473988965e-05
singlesource,pointing_simulation.py,./pointingsimulation_sheldon_0.jpg,sheldon,2019-06-10 13:44:54,simulation19,512,2048,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,0.0,16.0,[0. 0.],0.00011125471174005744,1.1201203973971589e-05,7.351374766616964e-06,0.00010324892626466174
singlesource,pointing_simulation.py,./pointingsimulation_sheldon_0.jpg,sheldon,2019-06-10 13:44:54,simulation19,512,2048,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,0.0,32.0,[0. 0.],0.00033069477569614987,2.2532269153484243e-05,1.4749913884709615e-05,0.00033069477569614987
singlesource,pointing_simulation.py,./pointingsimulation_sheldon_0.jpg,sheldon,2019-06-10 13:44:54,simulation19,512,2048,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,0.0,64.0,[0. 0.],0.0011573774842404988,4.594123258717968e-05,2.9779213566346357e-05,0.0011573774842404988
singlesource,pointing_simulation.py,./pointingsimulation_sheldon_0.jpg,sheldon,2019-06-10 13:44:54,simulation19,512,2048,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,0.0,128.0,[0. 0.],0.0042860536766172585,9.798561969453236e-05,6.138303092304489e-05,0.0042860536766172585
singlesource,pointing_simulation.py,./pointingsimulation_sheldon_0.jpg,sheldon,2019-06-10 13:44:54,simulation19,512,2048,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,0.0,256.0,[0. 0.],0.01625857644081967,0.0002354903011996893,0.00013567996299796039,0.01625857644081967
