context,nb_name,plotfile,hostname,epoch,npixel,pb_npixel,flux_limit,global_pe,static_pe,dynamic_pe,static_pointing_error,dynamic_pointing_error,global_pointing_error,onsource_maxabs,onsource_rms,onsource_medianabs,onsource_abscentral
singlesource,pointing_simulation.py,./pointingsimulation_Tim-MBP_2.jpg,Tim-MBP,2019-05-15 17:57:19,512,4096,1.0,[0. 0.],0.0,1.0,0.0,1.0,[0. 0.],7.817765708754313e-06,8.757591568414137e-07,5.632456349316959e-07,3.221556398305995e-06
singlesource,pointing_simulation.py,./pointingsimulation_Tim-MBP_2.jpg,Tim-MBP,2019-05-15 17:57:19,512,4096,1.0,[0. 0.],0.0,1.0,0.0,2.0,[0. 0.],1.5640805453006405e-05,1.751552278155945e-06,1.1267038884256153e-06,6.847281323104717e-06
singlesource,pointing_simulation.py,./pointingsimulation_Tim-MBP_2.jpg,Tim-MBP,2019-05-15 17:57:19,512,4096,1.0,[0. 0.],0.0,1.0,0.0,4.0,[0. 0.],3.130264376455506e-05,3.5032565173582514e-06,2.2537706296523894e-06,1.531121848702059e-05
singlesource,pointing_simulation.py,./pointingsimulation_Tim-MBP_2.jpg,Tim-MBP,2019-05-15 17:57:19,512,4096,1.0,[0. 0.],0.0,1.0,0.0,8.0,[0. 0.],6.26889117965827e-05,7.007249681114746e-06,4.508017290631676e-06,3.7088846253950705e-05
singlesource,pointing_simulation.py,./pointingsimulation_Tim-MBP_2.jpg,Tim-MBP,2019-05-15 17:57:19,512,4096,1.0,[0. 0.],0.0,1.0,0.0,16.0,[0. 0.],0.00012570824918663688,1.4018475778674888e-05,9.023131984191047e-06,0.0001000405301475838
singlesource,pointing_simulation.py,./pointingsimulation_Tim-MBP_2.jpg,Tim-MBP,2019-05-15 17:57:19,512,4096,1.0,[0. 0.],0.0,1.0,0.0,32.0,[0. 0.],0.0003034926309000343,2.8061079502390915e-05,1.8041223208790236e-05,0.0003034926309000343
singlesource,pointing_simulation.py,./pointingsimulation_Tim-MBP_2.jpg,Tim-MBP,2019-05-15 17:57:19,512,4096,1.0,[0. 0.],0.0,1.0,0.0,64.0,[0. 0.],0.0010200354848625345,5.628396566232575e-05,3.610188337103164e-05,0.0010200354848625345
singlesource,pointing_simulation.py,./pointingsimulation_Tim-MBP_2.jpg,Tim-MBP,2019-05-15 17:57:19,512,4096,1.0,[0. 0.],0.0,1.0,0.0,128.0,[0. 0.],0.0036830810299894913,0.00011372292376155349,7.232590878968448e-05,0.0036830810299894913
singlesource,pointing_simulation.py,./pointingsimulation_Tim-MBP_2.jpg,Tim-MBP,2019-05-15 17:57:19,512,4096,1.0,[0. 0.],0.0,1.0,0.0,256.0,[0. 0.],0.013795422099840417,0.00023570101478075905,0.0001450985652861674,0.013795422099840417
