context,nb_name,plotfile,hostname,epoch,basename,npixel,pb_npixel,flux_limit,global_pe,static_pe,dynamic_pe,snapshot,opposite,tsys,scale,use_radec,use_natural,static_pointing_error,dynamic_pointing_error,global_pointing_error,onsource_maxabs,onsource_rms,onsource_medianabs,onsource_abscentral
singlesource,pointing_simulation.py,./pointingsimulation_sheldon_3.jpg,sheldon,2019-06-11 08:46:53,simulation17,512,2048,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],True,False,0.0,1.0,[0. 0.],1.537288915641507e-05,1.2241379596247438e-06,7.853042695795694e-07,1.537288915641507e-05
singlesource,pointing_simulation.py,./pointingsimulation_sheldon_3.jpg,sheldon,2019-06-11 08:46:53,simulation17,512,2048,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],True,False,0.0,2.0,[0. 0.],3.122832634190034e-05,2.4484577681625715e-06,1.5705538580768665e-06,3.122832634190034e-05
singlesource,pointing_simulation.py,./pointingsimulation_sheldon_3.jpg,sheldon,2019-06-11 08:46:53,simulation17,512,2048,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],True,False,0.0,4.0,[0. 0.],6.438667888117632e-05,4.897650605688608e-06,3.140515812549504e-06,6.438667888117632e-05
singlesource,pointing_simulation.py,./pointingsimulation_sheldon_3.jpg,sheldon,2019-06-11 08:46:53,simulation17,512,2048,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],True,False,0.0,8.0,[0. 0.],0.00013649202728613564,9.798302769933853e-06,6.279524454565206e-06,0.00013649202728613564
singlesource,pointing_simulation.py,./pointingsimulation_sheldon_3.jpg,sheldon,2019-06-11 08:46:53,simulation17,512,2048,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],True,False,0.0,16.0,[0. 0.],0.00030384573323864283,1.9609100267424742e-05,1.2567002805783987e-05,0.00030384573323864283
singlesource,pointing_simulation.py,./pointingsimulation_sheldon_3.jpg,sheldon,2019-06-11 08:46:53,simulation17,512,2048,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],True,False,0.0,32.0,[0. 0.],0.0007310103325621134,3.92720555710079e-05,2.5107405632401016e-05,0.0007310103325621134
singlesource,pointing_simulation.py,./pointingsimulation_sheldon_3.jpg,sheldon,2019-06-11 08:46:53,simulation17,512,2048,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],True,False,0.0,64.0,[0. 0.],0.0019538919901559274,7.87899439242521e-05,5.020699352408952e-05,0.0019538919901559274
singlesource,pointing_simulation.py,./pointingsimulation_sheldon_3.jpg,sheldon,2019-06-11 08:46:53,simulation17,512,2048,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],True,False,0.0,128.0,[0. 0.],0.005857984359952362,0.00015879432291170283,0.0001003821937376508,0.005857984359952362
singlesource,pointing_simulation.py,./pointingsimulation_sheldon_3.jpg,sheldon,2019-06-11 08:46:53,simulation17,512,2048,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],True,False,0.0,256.0,[0. 0.],0.019284487522798415,0.0003240246987691818,0.00019883239204447763,0.019284487522798415
