context,nb_name,plotfile,hostname,epoch,npixel,pb_npixel,flux_limit,global_pe,static_pe,dynamic_pe,static_pointing_error,dynamic_pointing_error,global_pointing_error,onsource_maxabs,onsource_rms,onsource_medianabs,onsource_abscentral
singlesource,pointing_simulation.py,./pointingsimulation_Tim-MBP_3.jpg,Tim-MBP,2019-05-16 14:07:14,512,4096,1.0,[0. 0.],0.0,1.0,0.0,1.0,[0. 0.],7.76144418816024e-06,8.643109645706331e-07,5.53248012955909e-07,2.1157668140527127e-07
singlesource,pointing_simulation.py,./pointingsimulation_Tim-MBP_3.jpg,Tim-MBP,2019-05-16 14:07:14,512,4096,1.0,[0. 0.],0.0,1.0,0.0,2.0,[0. 0.],1.5526472140108548e-05,1.7286176216196238e-06,1.106566047282247e-06,8.229812049979219e-07
singlesource,pointing_simulation.py,./pointingsimulation_Tim-MBP_3.jpg,Tim-MBP,2019-05-16 14:07:14,512,4096,1.0,[0. 0.],0.0,1.0,0.0,4.0,[0. 0.],3.106718506553951e-05,3.45723441504254e-06,2.213967035319905e-06,3.2452800086976006e-06
singlesource,pointing_simulation.py,./pointingsimulation_Tim-MBP_3.jpg,Tim-MBP,2019-05-16 14:07:14,512,4096,1.0,[0. 0.],0.0,1.0,0.0,8.0,[0. 0.],6.21905779544227e-05,6.914596729238285e-06,4.426375779186315e-06,1.2887810826404721e-05
singlesource,pointing_simulation.py,./pointingsimulation_Tim-MBP_3.jpg,Tim-MBP,2019-05-16 14:07:14,512,4096,1.0,[0. 0.],0.0,1.0,0.0,16.0,[0. 0.],0.00012459992652071912,1.3830754462395793e-05,8.846963328269903e-06,5.136335809120556e-05
singlesource,pointing_simulation.py,./pointingsimulation_Tim-MBP_3.jpg,Tim-MBP,2019-05-16 14:07:14,512,4096,1.0,[0. 0.],0.0,1.0,0.0,32.0,[0. 0.],0.00025002617156897266,2.7676135992848958e-05,1.7708600785999665e-05,0.00020504977077156488
singlesource,pointing_simulation.py,./pointingsimulation_Tim-MBP_3.jpg,Tim-MBP,2019-05-16 14:07:14,512,4096,1.0,[0. 0.],0.0,1.0,0.0,64.0,[0. 0.],0.0008188848884209243,5.547740806884404e-05,3.53940854999546e-05,0.0008188848884209243
singlesource,pointing_simulation.py,./pointingsimulation_Tim-MBP_3.jpg,Tim-MBP,2019-05-16 14:07:14,512,4096,1.0,[0. 0.],0.0,1.0,0.0,128.0,[0. 0.],0.0032643415451060784,0.00011197391354691087,7.090622598810952e-05,0.0032643415451060784
singlesource,pointing_simulation.py,./pointingsimulation_Tim-MBP_3.jpg,Tim-MBP,2019-05-16 14:07:14,512,4096,1.0,[0. 0.],0.0,1.0,0.0,256.0,[0. 0.],0.012895833405363832,0.00023173034211611994,0.00014233818686916006,0.012895833405363832
