context,nb_name,plotfile,hostname,epoch,basename,nworkers,ngroup,npixel,pb_npixel,flux_limit,pbtype,global_pe,static_pe,dynamic_pe,snapshot,opposite,tsys,scale,use_radec,use_natural,time_series,integration_time,seed,ntotal,pe,onsource_maxabs,onsource_rms,onsource_medianabs,onsource_abscentral,psf_maxabs,psf_rms,psf_medianabs,elapsed_time
s3sky,../../pointing_simulation_distributed.py,./pointingsimulation_openhpc-compute-0.novalocal_1.jpg,openhpc-compute-0.novalocal,2019-07-04 08:55:20,case3,28,8,512,1024,0.3,MID_GRASP,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,wind,10.0,18051955,118847736,precision,9.986250641948279e-07,2.1042453853245444e-07,1.4159796258193637e-07,1.0246797686664625e-08,0.9989997605856716,0.015653317325991137,0.007465596849647855,242.08434224128723,5913.3652802971155
s3sky,../../pointing_simulation_distributed.py,./pointingsimulation_openhpc-compute-0.novalocal_1.jpg,openhpc-compute-0.novalocal,2019-07-04 08:55:20,case3,28,8,512,1024,0.3,MID_GRASP,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,wind,10.0,18051955,118847736,standard,4.073427835589516e-06,8.574132084467415e-07,5.770448311127708e-07,5.1098227124677296e-08,0.9989997605856716,0.015653317325991137,0.007465596849647855,482.66637921333313,5913.3652802971155
s3sky,../../pointing_simulation_distributed.py,./pointingsimulation_openhpc-compute-0.novalocal_1.jpg,openhpc-compute-0.novalocal,2019-07-04 08:55:20,case3,28,8,512,1024,0.3,MID_GRASP,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,wind,10.0,18051955,118847736,degraded,6.8898052786254444e-06,1.4488110228321927e-06,9.739104243816271e-07,1.0406417622576762e-07,0.9989997605856716,0.015653317325991137,0.007465596849647855,717.787367105484,5913.3652802971155
