context,nb_name,plotfile,hostname,epoch,basename,npixel,pb_npixel,flux_limit,global_pe,static_pe,dynamic_pe,snapshot,opposite,tsys,scale,use_radec,use_natural,time_series,static_pointing_error,dynamic_pointing_error,global_pointing_error,onsource_maxabs,onsource_rms,onsource_medianabs,onsource_abscentral
singlesource,/Users/timcornwell/Code/sim-mid-pointing/arl_simulation/pointing_simulation_distributed.py,./pointingsimulation_Tim-MBP_37.jpg,Tim-MBP,2019-06-13 19:21:52,simulation23,512,1024,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,,0.0,1.0,[0. 0.],4.089728232159203e-06,5.560692474836944e-07,3.6840649127447285e-07,1.0911165739788598e-06
singlesource,/Users/timcornwell/Code/sim-mid-pointing/arl_simulation/pointing_simulation_distributed.py,./pointingsimulation_Tim-MBP_37.jpg,Tim-MBP,2019-06-13 19:21:52,simulation23,512,1024,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,,0.0,2.0,[0. 0.],1.34413824228627e-05,1.1338140203940885e-06,7.460075098070686e-07,9.250181150386395e-06
singlesource,/Users/timcornwell/Code/sim-mid-pointing/arl_simulation/pointing_simulation_distributed.py,./pointingsimulation_Tim-MBP_37.jpg,Tim-MBP,2019-06-13 19:21:52,simulation23,512,1024,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,,0.0,4.0,[0. 0.],1.9822666469287135e-05,2.185633791184238e-06,1.449198795776935e-06,1.9822666469287135e-05
singlesource,/Users/timcornwell/Code/sim-mid-pointing/arl_simulation/pointing_simulation_distributed.py,./pointingsimulation_Tim-MBP_37.jpg,Tim-MBP,2019-06-13 19:21:52,simulation23,512,1024,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,,0.0,8.0,[0. 0.],6.571797611336912e-05,4.382346790860297e-06,2.8997651677554527e-06,6.571797611336912e-05
singlesource,/Users/timcornwell/Code/sim-mid-pointing/arl_simulation/pointing_simulation_distributed.py,./pointingsimulation_Tim-MBP_37.jpg,Tim-MBP,2019-06-13 19:21:52,simulation23,512,1024,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,,0.0,16.0,[0. 0.],0.00010406441083990266,9.070179727410881e-06,6.005566002321046e-06,0.00010406441083990266
singlesource,/Users/timcornwell/Code/sim-mid-pointing/arl_simulation/pointing_simulation_distributed.py,./pointingsimulation_Tim-MBP_37.jpg,Tim-MBP,2019-06-13 19:21:52,simulation23,512,1024,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,,0.0,32.0,[0. 0.],0.000193582470973117,1.8387878406728884e-05,1.2103880132318794e-05,2.940893389090792e-06
singlesource,/Users/timcornwell/Code/sim-mid-pointing/arl_simulation/pointing_simulation_distributed.py,./pointingsimulation_Tim-MBP_37.jpg,Tim-MBP,2019-06-13 19:21:52,simulation23,512,1024,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,,0.0,64.0,[0. 0.],0.0006414665906385885,3.604954892528766e-05,2.3822483150788674e-05,0.0006414665906385885
singlesource,/Users/timcornwell/Code/sim-mid-pointing/arl_simulation/pointing_simulation_distributed.py,./pointingsimulation_Tim-MBP_37.jpg,Tim-MBP,2019-06-13 19:21:52,simulation23,512,1024,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,,0.0,128.0,[0. 0.],0.0012779069311642682,7.334040044783514e-05,4.845066854618928e-05,0.0012779069311642682
singlesource,/Users/timcornwell/Code/sim-mid-pointing/arl_simulation/pointing_simulation_distributed.py,./pointingsimulation_Tim-MBP_37.jpg,Tim-MBP,2019-06-13 19:21:52,simulation23,512,1024,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],False,False,,0.0,256.0,[0. 0.],0.011657256175803429,0.00015148781300348082,9.502433192567324e-05,0.011657256175803429
