context,nb_name,plotfile,hostname,epoch,basename,nworkers,ngroup_visibity,ngroup_components,npixel,pb_npixel,flux_limit,pbtype,global_pe,static_pe,dynamic_pe,snapshot,opposite,tsys,declination,scale,use_radec,use_natural,time_series,integration_time,seed,ntotal,pe,onsource_maxabs,onsource_rms,onsource_medianabs,onsource_abscentral,psf_maxabs,psf_rms,psf_medianabs,elapsed_time,processing_rate
s3sky,../../../pointing_simulation_distributed.py,./pointingsimulation_openhpc-compute-0.novalocal_2.jpg,openhpc-compute-0.novalocal,2019-07-18 09:35:50,100s,112,24,100,512,1024,0.003,MID_GRASP,[0. 0.],[0. 0.],1.0,False,False,0.0,-45.0,[1. 1.],False,False,wind,100.0,18051955,2401975296,precision,2.0115221077494844e-06,4.0205578744783755e-07,2.704508259201964e-07,9.837949098426287e-08,0.9991946128588027,0.004444103114664171,0.001263720765850599,448.85886430740356,15963.170126649991
s3sky,../../../pointing_simulation_distributed.py,./pointingsimulation_openhpc-compute-0.novalocal_2.jpg,openhpc-compute-0.novalocal,2019-07-18 09:35:50,100s,112,24,100,512,1024,0.003,MID_GRASP,[0. 0.],[0. 0.],1.0,False,False,0.0,-45.0,[1. 1.],False,False,wind,100.0,18051955,2401975296,standard,8.443788958013529e-06,1.6625950317195355e-06,1.1184952160835894e-06,3.929576438253065e-07,0.9991946128588027,0.004444103114664171,0.001263720765850599,895.4138300418854,15963.170126649991
s3sky,../../../pointing_simulation_distributed.py,./pointingsimulation_openhpc-compute-0.novalocal_2.jpg,openhpc-compute-0.novalocal,2019-07-18 09:35:50,100s,112,24,100,512,1024,0.003,MID_GRASP,[0. 0.],[0. 0.],1.0,False,False,0.0,-45.0,[1. 1.],False,False,wind,100.0,18051955,2401975296,degraded,1.4545205362687736e-05,2.815020072446451e-06,1.894762706992303e-06,6.055757695776944e-07,0.9991946128588027,0.004444103114664171,0.001263720765850599,1343.4758088588715,15963.170126649991
